CustomerId,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM,Segment
16772.0,59,3,3698.0499999999997,3,3,4,334,BigSpenders
16773.0,72,2,249.65,3,2,1,321,Normal
16774.0,59,4,905.96,3,3,3,333,Normal
16775.0,3,6,1361.23,1,4,3,143,Loyal
16776.0,51,1,220.97,2,1,1,211,Normal
16777.0,49,3,1069.56,2,3,3,233,Normal
16779.0,2,32,22554.22,1,4,4,144,Best
16780.0,43,1,174.16,2,1,1,211,Normal
16781.0,8,2,623.0,1,2,2,122,Normal
16782.0,1,26,7732.37,1,4,4,144,Best
16783.0,72,1,391.95,3,1,2,312,Normal
16784.0,12,4,784.73,1,3,3,133,Normal
16785.0,45,1,533.78,2,1,2,212,Normal
16786.0,29,1,51.839999999999996,2,1,1,211,Normal
16787.0,33,4,1017.53,2,3,3,233,Normal
16788.0,40,3,1334.54,2,3,3,233,Normal
16791.0,19,8,2251.85,2,4,4,244,Loyal
16792.0,19,3,513.08,2,3,2,232,Normal
16794.0,16,5,856.1999999999999,1,3,3,133,Normal
16795.0,1,3,2062.41,1,3,4,134,BigSpenders
16797.0,29,5,1802.02,2,3,4,234,BigSpenders
16798.0,190,3,841.16,4,3,3,433,Normal
16799.0,68,2,452.78000000000003,3,2,2,322,Normal
16802.0,315,2,582.61,4,2,2,422,Normal
16805.0,213,3,630.75,4,3,2,432,Normal
16807.0,106,3,1002.29,3,3,3,333,Normal
16809.0,68,4,812.74,3,3,3,333,Normal
16810.0,56,1,532.5,3,1,2,312,Normal
16812.0,14,3,1912.65,1,3,4,134,BigSpenders
16814.0,5,16,5781.4400000000005,1,4,4,144,Best
16815.0,89,2,406.02,3,2,2,322,Normal
16817.0,4,5,1200.15,1,3,3,133,Normal
16819.0,101,2,182.59,3,2,1,321,Normal
16821.0,17,1,113.35,1,1,1,111,Normal
16822.0,322,1,181.39,4,1,1,411,Normal
16823.0,23,6,1884.71,2,4,4,244,Loyal
16824.0,29,1,225.6,2,1,1,211,Normal
16825.0,14,3,1051.71,1,3,3,133,Normal
16827.0,29,5,392.13,2,3,2,232,Normal
16829.0,24,1,316.1,2,1,2,212,Normal
16830.0,78,3,881.59,3,3,3,333,Normal
16831.0,200,1,91.8,4,1,1,411,Normal
16832.0,64,2,218.45999999999998,3,2,1,321,Normal
16833.0,75,2,1302.51,3,2,3,323,Normal
16834.0,310,1,485.5,4,1,2,412,Normal
16835.0,9,5,1357.56,1,3,3,133,Normal
16836.0,42,2,530.5,2,2,2,222,Normal
16838.0,166,2,570.76,4,2,2,422,Normal
16839.0,5,11,5716.14,1,4,4,144,Best
16840.0,239,2,139.85,4,2,1,421,Normal
16841.0,64,6,2136.2400000000002,3,4,4,344,AlmostLost
16843.0,58,19,9374.86,3,4,4,344,AlmostLost
16844.0,198,2,614.34,4,2,2,422,Normal
16845.0,254,1,253.88,4,1,1,411,Normal
16846.0,213,2,628.09,4,2,2,422,Normal
16847.0,254,1,421.45000000000005,4,1,2,412,Normal
16848.0,12,3,1130.2,1,3,3,133,Normal
16854.0,53,2,1408.96,2,2,3,223,Normal
16856.0,53,2,323.09000000000003,2,2,2,222,Normal
16857.0,78,1,352.8,3,1,2,312,Normal
16858.0,4,10,4292.59,1,4,4,144,Best
16859.0,52,5,1184.6,2,3,3,233,Normal
16860.0,88,3,1610.62,3,3,3,333,Normal
16861.0,26,3,772.83,2,3,3,233,Normal
16862.0,183,4,662.33,4,3,2,432,Normal
16863.0,2,2,495.72,1,2,2,122,Normal
16864.0,70,2,409.25,3,2,2,322,Normal
16865.0,37,1,130.95,2,1,1,211,Normal
16867.0,325,1,76.74000000000001,4,1,1,411,Normal
16868.0,30,3,384.56,2,3,2,232,Normal
16870.0,105,1,450.15999999999997,3,1,2,312,Normal
16872.0,63,3,533.11,3,3,2,332,Normal
16873.0,65,6,7493.77,3,4,4,344,AlmostLost
16874.0,15,1,209.89000000000001,1,1,1,111,Normal
16875.0,73,6,2139.0,3,4,4,344,AlmostLost
16876.0,39,1,136.01,2,1,1,211,Normal
16880.0,129,1,321.78,3,1,2,312,Normal
16883.0,7,18,2101.61,1,4,4,144,Best
16884.0,192,2,641.13,4,2,2,422,Normal
16885.0,21,1,234.19,2,1,1,211,Normal
16886.0,92,1,134.0,3,1,1,311,Normal
16887.0,36,2,465.84000000000003,2,2,2,222,Normal
16888.0,36,3,434.2,2,3,2,232,Normal
16889.0,33,3,947.98,2,3,3,233,Normal
16890.0,112,3,285.41,3,3,1,331,Normal
16891.0,7,7,1202.77,1,4,3,143,Loyal
16892.0,190,2,236.56,4,2,1,421,Normal
16893.0,2,2,249.89000000000001,1,2,1,121,Normal
16894.0,138,3,1306.96,4,3,3,433,Normal
16895.0,74,4,900.63,3,3,3,333,Normal
16896.0,191,1,103.95,4,1,1,411,Normal
16898.0,4,3,496.26,1,3,2,132,Normal
16899.0,14,2,424.71000000000004,1,2,2,122,Normal
16901.0,365,1,204.26,4,1,1,411,Normal
16903.0,16,2,678.55,1,2,2,122,Normal
16904.0,3,7,1360.31,1,4,3,143,Loyal
16905.0,7,11,1923.57,1,4,4,144,Best
16906.0,64,3,851.33,3,3,3,333,Normal
16907.0,1,5,722.0500000000001,1,3,3,133,Normal
16908.0,358,1,252.59,4,1,1,411,Normal
16911.0,271,2,255.25,4,2,1,421,Normal
16912.0,57,4,1904.93,3,3,4,334,BigSpenders
16913.0,287,2,310.46999999999997,4,2,2,422,Normal
16915.0,22,5,921.5,2,3,3,233,Normal
16916.0,8,3,536.04,1,3,2,132,Normal
16917.0,268,1,1460.3600000000001,4,1,3,413,Normal
16918.0,58,10,2137.72,3,4,4,344,AlmostLost
16919.0,4,14,2515.76,1,4,4,144,Best
16920.0,47,1,355.45,2,1,2,212,Normal
16921.0,78,2,255.03,3,2,1,321,Normal
16922.0,208,1,611.08,4,1,2,412,Normal
16923.0,11,13,6088.05,1,4,4,144,Best
16925.0,176,1,125.65,4,1,1,411,Normal
16926.0,7,5,1169.6100000000001,1,3,3,133,Normal
16928.0,9,13,1199.08,1,4,3,143,Loyal
16931.0,5,3,629.4,1,3,2,132,Normal
16932.0,59,2,262.32,3,2,1,321,Normal
16933.0,25,7,2536.07,2,4,4,244,Loyal
16934.0,19,4,1152.1100000000001,2,3,3,233,Normal
16935.0,17,3,530.86,1,3,2,132,Normal
16936.0,21,1,286.39,2,1,1,211,Normal
16937.0,135,1,196.25,3,1,1,311,Normal
16938.0,17,5,4283.68,1,3,4,134,BigSpenders
16939.0,124,3,433.85,3,3,2,332,Normal
16940.0,86,5,3377.78,3,3,4,334,BigSpenders
16941.0,247,1,33.0,4,1,1,411,Normal
16943.0,175,2,482.76,4,2,2,422,Normal
16944.0,245,1,101.36,4,1,1,411,Normal
16945.0,29,14,4202.66,2,4,4,244,Loyal
16946.0,19,5,1222.04,2,3,3,233,Normal
16947.0,98,4,548.73,3,3,2,332,Normal
16948.0,65,4,433.75,3,3,2,332,Normal
16950.0,3,8,2535.21,1,4,4,144,Best
16952.0,77,3,628.22,3,3,2,332,Normal
16954.0,15,11,3996.7999999999997,1,4,4,144,Best
16955.0,4,4,790.74,1,3,3,133,Normal
16958.0,71,1,778.49,3,1,3,313,Normal
16960.0,26,5,1483.83,2,3,3,233,Normal
16961.0,24,2,560.39,2,2,2,222,Normal
16962.0,45,1,251.04,2,1,1,211,Normal
16964.0,369,2,207.85,4,2,1,421,Normal
16970.0,262,1,71.4,4,1,1,411,Normal
16972.0,18,2,749.0,1,2,3,123,Normal
16973.0,22,1,127.0,2,1,1,211,Normal
16974.0,158,2,365.5,4,2,2,422,Normal
16975.0,59,3,926.12,3,3,3,333,Normal
16977.0,31,4,496.0,2,3,2,232,Normal
16978.0,302,2,424.55,4,2,2,422,Normal
16979.0,19,3,1007.74,2,3,3,233,Normal
16980.0,64,1,394.37,3,1,2,312,Normal
16983.0,5,5,1748.15,1,3,4,134,BigSpenders
16984.0,40,7,5891.01,2,4,4,244,Loyal
16985.0,12,13,5459.04,1,4,4,144,Best
16986.0,81,9,3015.55,3,4,4,344,AlmostLost
16987.0,12,4,904.6,1,3,3,133,Normal
16988.0,15,1,256.55,1,1,1,111,Normal
16990.0,58,1,165.0,3,1,1,311,Normal
16991.0,57,1,1041.21,3,1,3,313,Normal
16992.0,23,8,3862.19,2,4,4,244,Loyal
16993.0,99,2,1950.9499999999998,3,2,4,324,BigSpenders
16996.0,18,3,666.6500000000001,1,3,2,132,Normal
16998.0,80,1,107.0,3,1,1,311,Normal
17000.0,32,2,406.3,2,2,2,222,Normal
17001.0,12,8,2651.23,1,4,4,144,Best
17002.0,79,4,1077.82,3,3,3,333,Normal
17003.0,38,4,828.21,2,3,3,233,Normal
17004.0,28,2,1012.22,2,2,3,223,Normal
17005.0,106,2,622.36,3,2,2,322,Normal
17006.0,28,4,853.49,2,3,3,233,Normal
17007.0,73,1,230.17000000000002,3,1,1,311,Normal
17008.0,65,1,81.36,3,1,1,311,Normal
17009.0,187,1,242.06,4,1,1,411,Normal
17011.0,283,2,400.8,4,2,2,422,Normal
17012.0,361,1,360.61,4,1,2,412,Normal
17016.0,212,1,552.4,4,1,2,412,Normal
17017.0,1,13,5416.349999999999,1,4,4,144,Best
17018.0,23,4,1367.6,2,3,3,233,Normal
17019.0,4,8,2703.03,1,4,4,144,Best
17020.0,178,2,935.62,4,2,3,423,Normal
17021.0,78,6,1182.22,3,4,3,343,Loyal
17022.0,68,1,189.0,3,1,1,311,Normal
17023.0,53,3,800.18,2,3,3,233,Normal
17025.0,9,4,1152.87,1,3,3,133,Normal
17026.0,5,2,54.15,1,2,1,121,Normal
17027.0,82,3,433.07,3,3,2,332,Normal
17028.0,217,3,1593.83,4,3,3,433,Normal
17029.0,18,5,1421.3,1,3,3,133,Normal
17031.0,14,4,2393.5,1,3,4,134,BigSpenders
17032.0,183,8,2984.32,4,4,4,444,LostBigSpenders
17033.0,33,1,302.65000000000003,2,1,1,211,Normal
17034.0,45,2,530.9,2,2,2,222,Normal
17035.0,227,2,180.06,4,2,1,421,Normal
17036.0,19,1,176.9,2,1,1,211,Normal
17038.0,51,1,630.77,2,1,2,212,Normal
17039.0,240,1,1954.99,4,1,4,414,BigSpenders
17040.0,186,1,13.52,4,1,1,411,Normal
17041.0,33,3,583.71,2,3,2,232,Normal
17043.0,11,4,858.47,1,3,3,133,Normal
17044.0,10,11,11013.82,1,4,4,144,Best
17045.0,12,2,488.24,1,2,2,122,Normal
17046.0,80,4,1264.05,3,3,3,333,Normal
17047.0,67,3,1188.33,3,3,3,333,Normal
17048.0,73,4,1146.33,3,3,3,333,Normal
17049.0,11,10,4287.5,1,4,4,144,Best
17050.0,11,5,1462.95,1,3,3,133,Normal
17051.0,82,3,465.6,3,3,2,332,Normal
17055.0,81,1,232.85,3,1,1,311,Normal
17056.0,374,1,128.60000000000002,4,1,1,411,Normal
17057.0,232,1,294.74,4,1,1,411,Normal
17059.0,5,5,2506.54,1,3,4,134,BigSpenders
17062.0,1,4,645.8100000000001,1,3,2,132,Normal
17063.0,43,6,2177.39,2,4,4,244,Loyal
17065.0,273,2,194.7,4,2,1,421,Normal
17066.0,362,1,228.34,4,1,1,411,Normal
17067.0,360,3,454.54,4,3,2,432,Normal
17068.0,4,27,4601.69,1,4,4,144,Best
17069.0,9,6,3084.58,1,4,4,144,Best
17070.0,46,1,133.18,2,1,1,211,Normal
17071.0,17,4,1364.68,1,3,3,133,Normal
17072.0,261,1,273.35,4,1,1,411,Normal
17074.0,198,1,203.05,4,1,1,411,Normal
17075.0,65,6,1402.51,3,4,3,343,Loyal
17076.0,28,3,401.66999999999996,2,3,2,232,Normal
17077.0,214,1,306.0,4,1,1,411,Normal
17080.0,15,5,669.91,1,3,2,132,Normal
17081.0,31,4,660.48,2,3,2,232,Normal
17082.0,30,4,2728.18,2,3,4,234,BigSpenders
17083.0,45,6,2644.01,2,4,4,244,Loyal
17084.0,32,1,2253.22,2,1,4,214,BigSpenders
17085.0,12,23,6285.27,1,4,4,144,Best
17087.0,373,1,221.53,4,1,1,411,Normal
17089.0,22,1,128.45,2,1,1,211,Normal
17090.0,10,6,1105.53,1,4,3,143,Loyal
17091.0,3,11,3961.44,1,4,4,144,Best
17092.0,73,7,3737.38,3,4,4,344,AlmostLost
17093.0,228,1,235.88,4,1,1,411,Normal
17094.0,59,1,100.2,3,1,1,311,Normal
17095.0,66,4,1248.09,3,3,3,333,Normal
17096.0,19,7,2675.8,2,4,4,244,Loyal
17097.0,1,2,363.66,1,2,2,122,Normal
17098.0,17,3,591.0699999999999,1,3,2,132,Normal
17099.0,169,1,582.17,4,1,2,412,Normal
17101.0,30,3,885.3199999999999,2,3,3,233,Normal
17103.0,358,1,424.3,4,1,2,412,Normal
17104.0,59,1,474.03,3,1,2,312,Normal
17106.0,25,1,481.58,2,1,2,212,Normal
17107.0,33,4,5255.24,2,3,4,234,BigSpenders
17108.0,299,1,174.95,4,1,1,411,Normal
17109.0,42,2,410.42,2,2,2,222,Normal
17110.0,156,2,336.59999999999997,4,2,2,422,Normal
17111.0,61,1,227.97,3,1,1,311,Normal
17112.0,138,1,197.57,4,1,1,411,Normal
17113.0,210,6,2305.59,4,4,4,444,LostBigSpenders
17115.0,184,4,1923.99,4,3,4,434,BigSpenders
17116.0,284,1,389.78,4,1,2,412,Normal
17121.0,38,1,314.74,2,1,2,212,Normal
17122.0,24,3,432.18,2,3,2,232,Normal
17123.0,75,2,631.87,3,2,2,322,Normal
17126.0,17,4,1026.98,1,3,3,133,Normal
17127.0,64,5,1155.0300000000002,3,3,3,333,Normal
17129.0,156,1,31.85,4,1,1,411,Normal
17132.0,88,2,1220.9099999999999,3,2,3,323,Normal
17133.0,110,5,9730.09,3,3,4,334,BigSpenders
17134.0,78,1,212.1,3,1,1,311,Normal
17135.0,7,4,798.03,1,3,3,133,Normal
17136.0,298,1,231.68,4,1,1,411,Normal
17137.0,52,6,1099.81,2,4,3,243,Loyal
17138.0,25,6,4036.77,2,4,4,244,Loyal
17139.0,25,13,8915.99,2,4,4,244,Loyal
17141.0,54,4,727.58,3,3,3,333,Normal
17142.0,40,3,696.25,2,3,2,232,Normal
17143.0,53,2,880.97,2,2,3,223,Normal
17145.0,148,4,3120.91,4,3,4,434,BigSpenders
17146.0,71,10,5102.86,3,4,4,344,AlmostLost
17147.0,88,5,1485.36,3,3,3,333,Normal
17149.0,87,1,143.10000000000002,3,1,1,311,Normal
17150.0,12,6,1357.95,1,4,3,143,Loyal
17151.0,371,1,231.90000000000003,4,1,1,411,Normal
17152.0,61,1,327.0,3,1,2,312,Normal
17155.0,163,5,640.76,4,3,2,432,Normal
17156.0,127,1,591.87,3,1,2,312,Normal
17157.0,116,17,4832.9,3,4,4,344,AlmostLost
17158.0,183,2,713.03,4,2,3,423,Normal
17159.0,113,2,560.71,3,2,2,322,Normal
17160.0,10,11,6691.13,1,4,4,144,Best
17161.0,80,1,856.01,3,1,3,313,Normal
17163.0,81,2,406.68,3,2,2,322,Normal
17165.0,17,5,1635.64,1,3,3,133,Normal
17167.0,15,3,867.11,1,3,3,133,Normal
17168.0,134,1,400.2,3,1,2,312,Normal
17169.0,214,1,320.95,4,1,2,412,Normal
17170.0,10,2,178.68,1,2,1,121,Normal
17171.0,297,1,159.68,4,1,1,411,Normal
17172.0,66,2,638.81,3,2,2,322,Normal
17176.0,162,2,596.1899999999999,4,2,2,422,Normal
17177.0,141,1,119.5,4,1,1,411,Normal
17178.0,367,1,432.96,4,1,2,412,Normal
17179.0,18,3,795.47,1,3,3,133,Normal
17180.0,58,7,1452.8,3,4,3,343,Loyal
17181.0,9,2,225.45000000000002,1,2,1,121,Normal
17182.0,58,2,321.3,3,2,2,322,Normal
17184.0,205,2,198.41000000000003,4,2,1,421,Normal
17185.0,227,3,229.46,4,3,1,431,Normal
17187.0,162,1,263.76,4,1,1,411,Normal
17188.0,82,6,2118.7000000000003,3,4,4,344,AlmostLost
17189.0,196,3,569.88,4,3,2,432,Normal
17190.0,39,5,1281.83,2,3,3,233,Normal
17191.0,4,11,2726.77,1,4,4,144,Best
17192.0,172,1,75.28,4,1,1,411,Normal
17193.0,22,2,610.74,2,2,2,222,Normal
17194.0,166,1,549.88,4,1,2,412,Normal
17195.0,291,1,562.98,4,1,2,412,Normal
17196.0,63,1,327.75,3,1,2,312,Normal
17198.0,1,2,521.66,1,2,2,122,Normal
17199.0,218,1,135.04000000000002,4,1,1,411,Normal
17200.0,23,4,356.71,2,3,2,232,Normal
17201.0,159,3,853.3199999999999,4,3,3,433,Normal
17202.0,56,1,160.65,3,1,1,311,Normal
17203.0,24,4,2004.01,2,3,4,234,BigSpenders
17204.0,10,5,3940.13,1,3,4,134,BigSpenders
17205.0,52,2,615.27,2,2,2,222,Normal
17207.0,288,1,292.62,4,1,1,411,Normal
17208.0,31,1,111.15,2,1,1,211,Normal
17209.0,285,3,595.7,4,3,2,432,Normal
17210.0,28,1,251.72,2,1,1,211,Normal
17211.0,5,6,1729.43,1,4,4,144,Best
17212.0,94,2,567.5600000000001,3,2,2,322,Normal
17213.0,2,7,2401.07,1,4,4,144,Best
17215.0,100,1,186.15,3,1,1,311,Normal
17216.0,190,1,63.6,4,1,1,411,Normal
17217.0,255,1,96.6,4,1,1,411,Normal
17218.0,4,9,2226.96,1,4,4,144,Best
17219.0,52,1,144.9,2,1,1,211,Normal
17220.0,53,7,1269.76,2,4,3,243,Loyal
17221.0,227,3,642.14,4,3,2,432,Normal
17222.0,113,5,1250.86,3,3,3,333,Normal
17223.0,4,2,433.99,1,2,2,122,Normal
17224.0,137,1,100.86,4,1,1,411,Normal
17225.0,217,1,131.15,4,1,1,411,Normal
17226.0,80,2,501.97999999999996,3,2,2,322,Normal
17227.0,4,7,1081.8600000000001,1,4,3,143,Loyal
17228.0,3,7,1269.8899999999999,1,4,3,143,Loyal
17230.0,199,10,5750.08,4,4,4,444,LostBigSpenders
17231.0,25,15,3940.08,2,4,4,244,Loyal
17233.0,84,2,369.98,3,2,2,322,Normal
17235.0,8,7,1354.82,1,4,3,143,Loyal
17236.0,46,6,1013.13,2,4,3,243,Loyal
17237.0,11,2,679.44,1,2,2,122,Normal
17238.0,7,17,3982.66,1,4,4,144,Best
17239.0,23,3,806.95,2,3,3,233,Normal
17240.0,232,1,130.6,4,1,1,411,Normal
17241.0,21,12,2736.64,2,4,4,244,Loyal
17242.0,92,3,1754.24,3,3,4,334,BigSpenders
17243.0,5,44,11920.43,1,4,4,144,Best
17244.0,19,4,871.14,2,3,3,233,Normal
17245.0,325,1,200.18,4,1,1,411,Normal
17246.0,182,2,38.92,4,2,1,421,Normal
17248.0,117,1,181.89000000000001,3,1,1,311,Normal
17249.0,64,1,68.03,3,1,1,311,Normal
17251.0,18,2,529.15,1,2,2,122,Normal
17254.0,37,1,198.29,2,1,1,211,Normal
17255.0,26,2,490.21999999999997,2,2,2,222,Normal
17256.0,117,3,258.93,3,3,1,331,Normal
17257.0,72,2,189.78,3,2,1,321,Normal
17258.0,32,2,417.3,2,2,2,222,Normal
17259.0,4,5,1239.11,1,3,3,133,Normal
17260.0,47,1,120.95,2,1,1,211,Normal
17261.0,145,1,221.59,4,1,1,411,Normal
17262.0,2,7,1504.26,1,4,3,143,Loyal
17264.0,60,1,268.28,3,1,1,311,Normal
17266.0,135,2,205.14,3,2,1,321,Normal
17268.0,81,7,970.25,3,4,3,343,Loyal
17269.0,21,1,491.81,2,1,2,212,Normal
17270.0,105,2,601.4499999999999,3,2,2,322,Normal
17271.0,372,1,204.3,4,1,1,411,Normal
17273.0,60,1,141.12,3,1,1,311,Normal
17274.0,31,1,465.4,2,1,2,212,Normal
17275.0,19,1,114.1,2,1,1,211,Normal
17276.0,38,1,502.49,2,1,2,212,Normal
17278.0,201,1,25.2,4,1,1,411,Normal
17280.0,74,1,118.85999999999999,3,1,1,311,Normal
17281.0,10,6,797.8499999999999,1,4,3,143,Loyal
17282.0,92,2,623.08,3,2,2,322,Normal
17283.0,14,1,188.46,1,1,1,111,Normal
17284.0,25,2,1140.58,2,2,3,223,Normal
17285.0,264,2,407.94,4,2,2,422,Normal
17286.0,36,2,237.81,2,2,1,221,Normal
17287.0,3,16,3000.5,1,4,4,144,Best
17288.0,26,4,1050.8,2,3,3,233,Normal
17289.0,12,6,1110.78,1,4,3,143,Loyal
17290.0,17,6,974.95,1,4,3,143,Loyal
17292.0,108,2,271.75,3,2,1,321,Normal
17293.0,30,8,1896.57,2,4,4,244,Loyal
17294.0,305,2,467.78999999999996,4,2,2,422,Normal
17296.0,366,1,338.13,4,1,2,412,Normal
17298.0,10,3,455.84000000000003,1,3,2,132,Normal
17299.0,75,2,336.62,3,2,2,322,Normal
17300.0,26,2,393.64,2,2,2,222,Normal
17301.0,260,1,131.15,4,1,1,411,Normal
17304.0,170,1,111.5,4,1,1,411,Normal
17305.0,284,1,2135.46,4,1,4,414,BigSpenders
17306.0,29,2,1151.04,2,2,3,223,Normal
17307.0,31,11,3999.8900000000003,2,4,4,244,Loyal
17308.0,29,2,4511.76,2,2,4,224,BigSpenders
17309.0,17,2,237.64000000000001,1,2,1,121,Normal
17310.0,23,2,1025.1,2,2,3,223,Normal
17311.0,28,4,2181.71,2,3,4,234,BigSpenders
17314.0,29,9,2376.51,2,4,4,244,Loyal
17315.0,11,5,3318.35,1,3,4,134,BigSpenders
17316.0,56,1,124.45,3,1,1,311,Normal
17318.0,361,1,157.32999999999998,4,1,1,411,Normal
17319.0,305,1,29.1,4,1,1,411,Normal
17320.0,4,4,1695.15,1,3,3,133,Normal
17321.0,30,4,1008.05,2,3,3,233,Normal
17322.0,12,5,922.59,1,3,3,133,Normal
17323.0,43,5,644.52,2,3,2,232,Normal
17324.0,2,9,1311.64,1,4,3,143,Loyal
17325.0,46,2,512.77,2,2,2,222,Normal
17326.0,44,2,312.35,2,2,2,222,Normal
17327.0,45,2,152.35,2,2,1,221,Normal
17328.0,309,1,104.7,4,1,1,411,Normal
17329.0,367,3,475.42,4,3,2,432,Normal
17330.0,180,2,59.900000000000006,4,2,1,421,Normal
17332.0,164,5,838.27,4,3,3,433,Normal
17334.0,42,1,328.13,2,1,2,212,Normal
17335.0,19,2,497.04,2,2,2,222,Normal
17336.0,108,1,81.12,3,1,1,311,Normal
17338.0,11,9,5395.79,1,4,4,144,Best
17339.0,1,2,119.0,1,2,1,121,Normal
17340.0,2,8,9935.93,1,4,4,144,Best
17341.0,2,3,1006.53,1,3,3,133,Normal
17342.0,15,4,1227.54,1,3,3,133,Normal
17343.0,12,5,1066.3,1,3,3,133,Normal
17344.0,364,1,299.74,4,1,1,411,Normal
17345.0,11,6,1066.94,1,4,3,143,Loyal
17346.0,9,12,2509.84,1,4,4,144,Best
17348.0,73,4,1285.69,3,3,3,333,Normal
17349.0,16,4,674.16,1,3,2,132,Normal
17350.0,30,3,612.381,2,3,2,232,Normal
17351.0,63,9,1401.08,3,4,3,343,Loyal
17352.0,332,1,36.25,4,1,1,411,Normal
17353.0,127,2,1502.0,3,2,3,323,Normal
17354.0,64,3,1740.8999999999999,3,3,4,334,BigSpenders
17355.0,22,1,273.31,2,1,1,211,Normal
17356.0,190,4,768.25,4,3,3,433,Normal
17358.0,12,3,500.2,1,3,2,132,Normal
17359.0,284,1,156.6,4,1,1,411,Normal
17360.0,21,3,632.27,2,3,2,232,Normal
17361.0,312,2,383.59000000000003,4,2,2,422,Normal
17362.0,36,5,711.8100000000001,2,3,3,233,Normal
17363.0,31,3,920.46,2,3,3,233,Normal
17364.0,12,17,7510.24,1,4,4,144,Best
17365.0,22,7,3417.13,2,4,4,244,Loyal
17366.0,68,2,1077.24,3,2,3,323,Normal
17368.0,11,6,879.42,1,4,3,143,Loyal
17369.0,91,1,979.1999999999999,3,1,3,313,Normal
17371.0,259,3,236.97,4,3,1,431,Normal
17372.0,17,20,3010.13,1,4,4,144,Best
17373.0,54,3,520.58,3,3,2,332,Normal
17374.0,31,1,231.34,2,1,1,211,Normal
17375.0,67,1,260.45,3,1,1,311,Normal
17376.0,40,2,250.44,2,2,1,221,Normal
17377.0,1,60,14174.25,1,4,4,144,Best
17378.0,10,1,10.95,1,1,1,111,Normal
17380.0,70,3,645.0,3,3,2,332,Normal
17381.0,4,12,19726.76,1,4,4,144,Best
17382.0,71,7,836.88,3,4,3,343,Loyal
17383.0,89,1,110.69999999999999,3,1,1,311,Normal
17384.0,103,1,171.15,3,1,1,311,Normal
17386.0,21,1,126.35000000000001,2,1,1,211,Normal
17388.0,56,7,1415.81,3,4,3,343,Loyal
17389.0,10,27,25381.65,1,4,4,144,Best
17390.0,56,1,149.3,3,1,1,311,Normal
17392.0,86,1,168.65,3,1,1,311,Normal
17393.0,46,2,381.15,2,2,2,222,Normal
17395.0,144,1,97.5,4,1,1,411,Normal
17396.0,7,7,1476.3,1,4,3,143,Loyal
17397.0,52,1,516.87,2,1,2,212,Normal
17400.0,217,3,2525.44,4,3,4,434,BigSpenders
17401.0,177,1,114.85,4,1,1,411,Normal
17402.0,5,12,2461.68,1,4,4,144,Best
17403.0,86,1,118.95,3,1,1,311,Normal
17404.0,45,8,15874.3,2,4,4,244,Loyal
17406.0,2,11,2704.63,1,4,4,144,Best
17407.0,47,1,552.9,2,1,2,212,Normal
17408.0,136,2,283.44000000000005,3,2,1,321,Normal
17409.0,57,8,7021.66,3,4,4,344,AlmostLost
17411.0,22,2,646.44,2,2,2,222,Normal
17412.0,8,10,3159.46,1,4,4,144,Best
17413.0,40,2,560.14,2,2,2,222,Normal
17414.0,59,4,1471.52,3,3,3,333,Normal
17416.0,29,15,10405.03,2,4,4,244,Loyal
17417.0,184,1,164.18,4,1,1,411,Normal
17418.0,23,1,206.60000000000002,2,1,1,211,Normal
17419.0,3,8,2273.95,1,4,4,144,Best
17420.0,9,4,485.6,1,3,2,132,Normal
17421.0,22,3,1059.41,2,3,3,233,Normal
17422.0,17,5,1615.39,1,3,3,133,Normal
17423.0,29,1,420.54,2,1,2,212,Normal
17426.0,88,7,3040.51,3,4,4,344,AlmostLost
17428.0,4,18,14562.91,1,4,4,144,Best
17429.0,32,2,832.54,2,2,3,223,Normal
17430.0,1,3,469.40999999999997,1,3,2,132,Normal
17432.0,21,7,1363.23,2,4,3,243,Loyal
17433.0,21,1,266.8,2,1,1,211,Normal
17435.0,47,1,331.35,2,1,2,212,Normal
17436.0,44,3,317.76,2,3,2,232,Normal
17437.0,165,1,369.68,4,1,2,412,Normal
17438.0,80,4,1034.32,3,3,3,333,Normal
17439.0,291,1,325.74,4,1,2,412,Normal
17440.0,185,1,137.16,4,1,1,411,Normal
17441.0,368,1,293.35,4,1,1,411,Normal
17442.0,17,9,2371.74,1,4,4,144,Best
17448.0,133,46,14523.67,3,4,4,344,AlmostLost
17449.0,23,6,2348.94,2,4,4,244,Loyal
17450.0,3,7,52422.3,1,4,4,144,Best
17454.0,98,6,1030.41,3,4,3,343,Loyal
17456.0,1,2,975.5600000000001,1,2,3,123,Normal
17457.0,15,9,4247.11,1,4,4,144,Best
17458.0,17,1,213.08,1,1,1,111,Normal
17460.0,8,12,1605.8400000000001,1,4,3,143,Loyal
17463.0,196,2,659.4,4,2,2,422,Normal
17464.0,158,2,617.1800000000001,4,2,2,422,Normal
17465.0,61,7,2542.79,3,4,4,344,AlmostLost
17467.0,31,1,102.6,2,1,1,211,Normal
17468.0,11,1,57.8,1,1,1,111,Normal
17469.0,36,12,3180.28,2,4,4,244,Loyal
17470.0,3,7,1679.8,1,4,3,143,Loyal
17471.0,110,1,321.65000000000003,3,1,2,312,Normal
17472.0,264,1,224.81,4,1,1,411,Normal
17473.0,44,2,607.0,2,2,2,222,Normal
17474.0,235,1,1047.0,4,1,3,413,Normal
17476.0,31,2,489.86,2,2,2,222,Normal
